dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 85
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 76
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 76
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 114
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 114
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 90
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 90
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 57
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 57
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 45
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 45
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 115
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 115
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 183
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 183
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 80
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 80
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 184
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 184
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 72
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 72
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 116
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 116
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 39
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 39
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 74
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 74
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 117
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 117
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 77
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 77
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 58
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 58
dwCan = 0 dwGet = 0 dwData = dwLevel 		value = 8
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 81
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 81
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 118
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 118
dwCan = 0 dwGet = 0 dwData = dwLevel 		value = 8
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 99
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 99
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 133
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 133
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 82
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 82
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 119
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 119
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 100
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 100
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 40
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 40
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 41
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 41
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 133
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 133
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 101
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 101
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 134
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 134
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 59
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 59
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 73
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 73
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 102
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 102
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 42
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 42
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 357
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 357
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 74
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 74
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 358
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 358
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 108
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 108
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 359
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 359
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1054
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 134
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 134
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1055
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 120
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 120
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1056
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1057
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 135
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 135
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1058
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1059
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1060
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 104
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 104
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 109
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 109
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 136
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 136
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 68
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 68
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 104
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 104
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 110
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 110
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 57
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 57
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 78
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 78
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 135
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 135
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 79
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 79
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 107
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 107
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 136
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 136
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 58
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 58
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 103
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 103
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1061
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1062
dwCan = 0 dwGet = 0 dwData = dwLevel 		value = 7
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 105
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 105
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1063
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 104
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 104
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 59
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 59
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1064
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1065
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 80
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 80
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 75
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 75
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1066
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 75
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 75
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 137
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 137
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 342
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 342
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 91
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 91
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 138
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 138
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1067
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1068
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 105
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 105
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1069
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 92
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 92
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 343
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 343
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 271
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 271
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 88
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 88
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 344
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 344
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 272
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 272
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 117
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 117
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 105
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 105
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 139
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 139
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 57
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 57
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 345
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 345
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 273
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 273
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 106
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 106
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 106
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 106
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 243
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 243
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 58
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 58
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 118
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 118
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 274
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 274
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 76
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 76
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 139
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 139
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 108
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 108
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 77
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 77
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 60
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 60
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 119
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 119
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 140
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 140
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 346
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 346
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 140
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 140
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 43
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 43
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 61
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 61
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 44
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 44
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 185
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 185
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 347
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 347
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 120
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 120
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 244
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 244
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 121
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 121
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 245
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 245
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 46
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 46
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 109
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 109
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 117
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 117
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 47
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 47
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 118
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 118
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 45
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 45
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1070
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1071
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 137
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 137
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1072
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 110
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 110
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1073
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1074
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 46
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 46
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 119
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 119
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 138
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 138
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1075
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1076
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1077
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 246
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 246
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 106
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 106
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1078
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1079
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 107
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 107
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1080
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1081
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 47
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 47
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1082
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1083
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 139
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 139
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1084
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 62
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 62
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1085
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1086
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 140
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 140
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1087
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1088
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1089
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1090
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 110
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 110
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1091
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1092
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 360
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 360
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1093
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 108
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 108
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 361
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 361
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1094
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1095
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 204
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 204
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1096
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1097
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 48
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 48
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1098
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 143
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 143
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 99
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 99
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1099
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1100
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1101
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 100
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 100
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1102
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 48
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 48
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 121
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 121
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 362
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 362
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 163
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 163
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1103
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 141
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 141
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1104
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 101
dwCan = 0 dwGet = 0 dwData = dwContinueKillNum 		value = 101
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1105
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1106
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1107
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1108
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1109
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1110
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1111
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1112
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1113
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1114
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1115
dwCan = 0 dwGet = 0 dwData = dwKillMonsterNum 		value = 1116
